BunruiNo	LemmaID
1.3131,体-活動-言語-話・談話,1.3131-01-02-08	37539
1.3131,体-活動-言語-話・談話,1.3131-01-03-01	195914
1.3131,体-活動-言語-話・談話,1.3131-01-03-02	195915
1.3131,体-活動-言語-話・談話,1.3131-02-01-01	6683
1.3131,体-活動-言語-話・談話,1.3131-02-01-02	23371
1.3131,体-活動-言語-話・談話,1.3131-02-02-01	7710
1.3131,体-活動-言語-話・談話,1.3131-02-02-02	13214
1.3131,体-活動-言語-話・談話,1.3131-02-02-03	13294
1.3131,体-活動-言語-話・談話,1.3131-02-03-01	120462
1.3131,体-活動-言語-話・談話,1.3131-02-03-02	23318
1.3131,体-活動-言語-話・談話,1.3131-02-04-01	7586
1.3131,体-活動-言語-話・談話,1.3131-02-04-02	49429
1.3131,体-活動-言語-話・談話,1.3131-02-04-03	7711
1.3131,体-活動-言語-話・談話,1.3131-02-05-01	12220
1.3131,体-活動-言語-話・談話,1.3131-02-05-02	53612
1.3131,体-活動-言語-話・談話,1.3131-02-05-03	9737
1.3131,体-活動-言語-話・談話,1.3131-03-01-01	17798
1.3131,体-活動-言語-話・談話,1.3131-03-01-02	17788
1.3131,体-活動-言語-話・談話,1.3131-03-01-03	31471
1.3131,体-活動-言語-話・談話,1.3131-03-02-01	22411
1.3131,体-活動-言語-話・談話,1.3131-03-03-01	15247
1.3131,体-活動-言語-話・談話,1.3131-04-01-01	57215
1.3131,体-活動-言語-話・談話,1.3131-04-01-02	55710
1.3131,体-活動-言語-話・談話,1.3131-04-01-03	61423
1.3131,体-活動-言語-話・談話,1.3131-04-02-01	27728
1.3131,体-活動-言語-話・談話,1.3131-05-01-01	17991
1.3131,体-活動-言語-話・談話,1.3131-05-01-02	2284
1.3131,体-活動-言語-話・談話,1.3131-05-01-03	3995
1.3131,体-活動-言語-話・談話,1.3131-05-01-04	31931
1.3131,体-活動-言語-話・談話,1.3131-05-02-01	12959
1.3131,体-活動-言語-話・談話,1.3131-05-02-02	69340
1.3131,体-活動-言語-話・談話,1.3131-05-02-03	39373
1.3131,体-活動-言語-話・談話,1.3131-05-02-04	69239
1.3131,体-活動-言語-話・談話,1.3131-05-03-01	3461
1.3131,体-活動-言語-話・談話,1.3131-05-04-01	22513
1.3131,体-活動-言語-話・談話,1.3131-05-04-02	46307
1.3131,体-活動-言語-話・談話,1.3131-05-04-03	118530
1.3131,体-活動-言語-話・談話,1.3131-06-01-01	238
1.3131,体-活動-言語-話・談話,1.3131-06-01-02	64795
1.3131,体-活動-言語-話・談話,1.3131-06-02-01	53473
1.3131,体-活動-言語-話・談話,1.3131-06-02-02	52325
1.3131,体-活動-言語-話・談話,1.3131-06-02-03	50468
1.3131,体-活動-言語-話・談話,1.3131-06-02-04	47276
1.3131,体-活動-言語-話・談話,1.3131-06-03-01	24282
1.3131,体-活動-言語-話・談話,1.3131-06-03-02	63627
1.3131,体-活動-言語-話・談話,1.3131-06-04-01	64866
1.3131,体-活動-言語-話・談話,1.3131-06-04-02	57976
1.3131,体-活動-言語-話・談話,1.3131-06-04-03	49899
1.3131,体-活動-言語-話・談話,1.3131-06-05-01	55716
1.3131,体-活動-言語-話・談話,1.3131-06-05-02	41020
1.3131,体-活動-言語-話・談話,1.3131-07-01-01	61954
1.3131,体-活動-言語-話・談話,1.3131-07-01-03	54369
1.3131,体-活動-言語-話・談話,1.3131-07-01-04	54369
1.3131,体-活動-言語-話・談話,1.3131-07-02-01	69217
1.3131,体-活動-言語-話・談話,1.3131-07-02-02	70676
1.3131,体-活動-言語-話・談話,1.3131-07-03-01	87682
1.3131,体-活動-言語-話・談話,1.3131-07-04-01	14861
1.3131,体-活動-言語-話・談話,1.3131-07-04-02	54237
1.3131,体-活動-言語-話・談話,1.3131-07-04-03	36167
1.3131,体-活動-言語-話・談話,1.3131-07-04-04	34511
1.3131,体-活動-言語-話・談話,1.3131-07-05-01	67758
1.3131,体-活動-言語-話・談話,1.3131-07-05-02	99320
1.3131,体-活動-言語-話・談話,1.3131-07-05-03	193913
1.3131,体-活動-言語-話・談話,1.3131-07-05-05	58912
1.3131,体-活動-言語-話・談話,1.3131-08-02-02	67548
1.3131,体-活動-言語-話・談話,1.3131-08-02-03	51012
1.3131,体-活動-言語-話・談話,1.3131-08-03-02	36842
1.3131,体-活動-言語-話・談話,1.3131-08-04-01	41334
1.3131,体-活動-言語-話・談話,1.3131-08-04-02	55712
1.3131,体-活動-言語-話・談話,1.3131-08-05-05	63112
1.3131,体-活動-言語-話・談話,1.3131-08-06-01	41121
1.3131,体-活動-言語-話・談話,1.3131-08-06-02	63486
1.3131,体-活動-言語-話・談話,1.3131-08-06-03	67172
1.3131,体-活動-言語-話・談話,1.3131-09-01-01	48128
1.3131,体-活動-言語-話・談話,1.3131-09-01-02	193915
1.3131,体-活動-言語-話・談話,1.3131-09-02-01	10675
1.3131,体-活動-言語-話・談話,1.3131-10-01-01	6684
1.3131,体-活動-言語-話・談話,1.3131-10-01-02	60686
1.3131,体-活動-言語-話・談話,1.3131-10-01-05	32720
1.3131,体-活動-言語-話・談話,1.3131-10-01-06	32720
1.3131,体-活動-言語-話・談話,1.3131-11-01-01	4225
1.3131,体-活動-言語-話・談話,1.3131-11-01-03	57096
1.3131,体-活動-言語-話・談話,1.3131-11-02-01	12453
1.3131,体-活動-言語-話・談話,1.3131-11-02-02	11902
1.3131,体-活動-言語-話・談話,1.3131-11-02-04	11898
1.3131,体-活動-言語-話・談話,1.3131-11-02-05	40669
1.3131,体-活動-言語-話・談話,1.3131-11-03-01	11983
1.3131,体-活動-言語-話・談話,1.3131-11-03-04	198186
1.3131,体-活動-言語-話・談話,1.3131-11-03-05	12058
1.3131,体-活動-言語-話・談話,1.3131-11-04-01	17327
1.3131,体-活動-言語-話・談話,1.3131-11-04-02	22983
1.3131,体-活動-言語-話・談話,1.3131-11-04-03	34648
1.3131,体-活動-言語-話・談話,1.3131-11-05-01	20175
1.3131,体-活動-言語-話・談話,1.3131-11-05-02	20243
1.3131,体-活動-言語-話・談話,1.3131-11-05-03	25796
1.3131,体-活動-言語-話・談話,1.3131-11-05-04	255777
1.3131,体-活動-言語-話・談話,1.3131-11-05-05	23299
1.3131,体-活動-言語-話・談話,1.3131-11-05-06	66825
1.3131,体-活動-言語-話・談話,1.3131-11-06-01	66677
1.3131,体-活動-言語-話・談話,1.3131-11-06-02	66934
1.3131,体-活動-言語-話・談話,1.3131-11-06-03	60537
1.3131,体-活動-言語-話・談話,1.3131-11-06-04	11486
1.3131,体-活動-言語-話・談話,1.3131-11-06-05	19906
1.3131,体-活動-言語-話・談話,1.3131-12-01-01	133
1.3131,体-活動-言語-話・談話,1.3131-12-01-02	12141
1.3131,体-活動-言語-話・談話,1.3131-12-02-01	19382
1.3131,体-活動-言語-話・談話,1.3131-12-03-01	15114
1.3131,体-活動-言語-話・談話,1.3131-12-03-02	16265
1.3131,体-活動-言語-話・談話,1.3131-12-03-03	24032
1.3131,体-活動-言語-話・談話,1.3131-12-03-04	62166
1.3131,体-活動-言語-話・談話,1.3131-12-03-05	60311
1.3131,体-活動-言語-話・談話,1.3131-12-04-01	61267
1.3131,体-活動-言語-話・談話,1.3131-12-04-02	65797
1.3131,体-活動-言語-話・談話,1.3131-12-04-03	60313
1.3131,体-活動-言語-話・談話,1.3131-12-05-01	15927
1.3131,体-活動-言語-話・談話,1.3131-12-05-02	52221
1.3131,体-活動-言語-話・談話,1.3131-12-05-03	52217
1.3131,体-活動-言語-話・談話,1.3131-12-05-04	57674
1.3131,体-活動-言語-話・談話,1.3131-12-06-01	193919
1.3131,体-活動-言語-話・談話,1.3131-12-06-02	51096
1.3132,体-活動-言語-問答,1.3132-01-01-01	38055
1.3132,体-活動-言語-問答,1.3132-01-01-04	4435
1.3132,体-活動-言語-問答,1.3132-02-01-01	25835
1.3132,体-活動-言語-問答,1.3132-02-01-02	15556
1.3132,体-活動-言語-問答,1.3132-02-01-03	190637
1.3132,体-活動-言語-問答,1.3132-02-01-04	15897
1.3132,体-活動-言語-問答,1.3132-02-01-05	15539
1.3132,体-活動-言語-問答,1.3132-02-01-06	18066
1.3132,体-活動-言語-問答,1.3132-02-02-01	7195
1.3132,体-活動-言語-問答,1.3132-02-02-02	15845
1.3132,体-活動-言語-問答,1.3132-02-02-03	15318
1.3132,体-活動-言語-問答,1.3132-02-03-01	3029
1.3132,体-活動-言語-問答,1.3132-02-03-01	58472
1.3132,体-活動-言語-問答,1.3132-02-03-02	34452
1.3132,体-活動-言語-問答,1.3132-02-03-03	16593
1.3132,体-活動-言語-問答,1.3132-02-04-01	19762
1.3132,体-活動-言語-問答,1.3132-02-04-02	25837
1.3132,体-活動-言語-問答,1.3132-02-04-03	31207
1.3132,体-活動-言語-問答,1.3132-02-05-01	1337
1.3132,体-活動-言語-問答,1.3132-03-01-02	18829
1.3132,体-活動-言語-問答,1.3132-03-01-03	18829
1.3132,体-活動-言語-問答,1.3132-03-02-03	18880
1.3132,体-活動-言語-問答,1.3132-03-02-04	11439
1.3132,体-活動-言語-問答,1.3132-03-03-01	7829
1.3132,体-活動-言語-問答,1.3132-03-03-02	13397
1.3132,体-活動-言語-問答,1.3132-03-03-03	8697
1.3132,体-活動-言語-問答,1.3132-03-03-04	9090
1.3132,体-活動-言語-問答,1.3132-03-04-02	24625
1.3132,体-活動-言語-問答,1.3132-03-04-03	198064
1.3132,体-活動-言語-問答,1.3132-03-05-01	17567
1.3132,体-活動-言語-問答,1.3132-03-05-02	14409
1.3132,体-活動-言語-問答,1.3132-03-05-03	93242
1.3132,体-活動-言語-問答,1.3132-03-05-04	24335
1.3132,体-活動-言語-問答,1.3132-03-06-01	30461
1.3132,体-活動-言語-問答,1.3132-03-06-02	33030
1.3132,体-活動-言語-問答,1.3132-04-01-01	20281
1.3132,体-活動-言語-問答,1.3132-04-01-02	15844
1.3132,体-活動-言語-問答,1.3132-04-01-04	38030
1.3132,体-活動-言語-問答,1.3132-04-02-01	29938
1.3132,体-活動-言語-問答,1.3132-04-02-02	38048
1.3132,体-活動-言語-問答,1.3132-04-02-03	70114
1.3132,体-活動-言語-問答,1.3132-04-02-04	6696
1.3132,体-活動-言語-問答,1.3132-04-03-01	16274
1.3132,体-活動-言語-問答,1.3132-04-03-02	22299
1.3132,体-活動-言語-問答,1.3132-04-03-03	16402
1.3132,体-活動-言語-問答,1.3132-04-03-04	59401
1.3132,体-活動-言語-問答,1.3132-04-03-05	28137
1.3132,体-活動-言語-問答,1.3132-04-04-02	70022
1.3132,体-活動-言語-問答,1.3132-04-04-03	28170
1.3132,体-活動-言語-問答,1.3132-04-04-04	50802
1.3132,体-活動-言語-問答,1.3132-04-05-01	63648
1.3132,体-活動-言語-問答,1.3132-04-05-02	50571
1.3132,体-活動-言語-問答,1.3132-04-05-03	27844
1.3132,体-活動-言語-問答,1.3132-04-05-04	10013
1.3132,体-活動-言語-問答,1.3132-04-06-01	49157
1.3132,体-活動-言語-問答,1.3132-04-06-02	30377
1.3132,体-活動-言語-問答,1.3132-04-06-03	46839
1.3132,体-活動-言語-問答,1.3132-05-01-01	12749
1.3132,体-活動-言語-問答,1.3132-05-01-02	4472
1.3132,体-活動-言語-問答,1.3132-05-01-03	34531
1.3132,体-活動-言語-問答,1.3132-05-02-01	3074
1.3132,体-活動-言語-問答,1.3132-05-02-02	178
1.3132,体-活動-言語-問答,1.3132-05-02-03	46385
1.3132,体-活動-言語-問答,1.3132-06-01-01	10208
1.3132,体-活動-言語-問答,1.3132-06-01-02	55563
1.3132,体-活動-言語-問答,1.3132-06-01-03	193923
1.3132,体-活動-言語-問答,1.3132-06-02-01	12014
1.3132,体-活動-言語-問答,1.3132-06-02-02	12363
1.3132,体-活動-言語-問答,1.3132-07-01-01	34049
1.3132,体-活動-言語-問答,1.3132-07-01-04	193924
1.3132,体-活動-言語-問答,1.3132-07-02-01	34039
1.3132,体-活動-言語-問答,1.3132-07-02-02	34075
1.3132,体-活動-言語-問答,1.3132-07-02-03	5855
1.3132,体-活動-言語-問答,1.3132-07-02-04	5688
1.3132,体-活動-言語-問答,1.3132-07-03-01	26008
1.3132,体-活動-言語-問答,1.3132-07-03-02	26129
1.3132,体-活動-言語-問答,1.3132-08-01-01	21251
1.3132,体-活動-言語-問答,1.3132-08-01-02	6212
1.3132,体-活動-言語-問答,1.3132-08-01-03	37316
1.3132,体-活動-言語-問答,1.3132-08-01-04	67393
1.3132,体-活動-言語-問答,1.3132-08-01-05	52346
1.3132,体-活動-言語-問答,1.3132-08-02-01	10743
1.3132,体-活動-言語-問答,1.3132-08-02-02	193926
1.3132,体-活動-言語-問答,1.3132-09-01-01	31455
1.3132,体-活動-言語-問答,1.3132-09-01-02	52160
1.3132,体-活動-言語-問答,1.3132-09-01-03	17789
1.3132,体-活動-言語-問答,1.3132-09-02-01	25884
1.3132,体-活動-言語-問答,1.3132-09-03-01	5620
1.3132,体-活動-言語-問答,1.3132-09-04-01	5858
1.3132,体-活動-言語-問答,1.3132-09-04-02	19724
1.3132,体-活動-言語-問答,1.3132-09-04-03	19934
1.3132,体-活動-言語-問答,1.3132-09-04-04	13520
1.3133,体-活動-言語-会議・論議,1.3133-01-01-01	5823
1.3133,体-活動-言語-会議・論議,1.3133-01-01-02	14388
1.3133,体-活動-言語-会議・論議,1.3133-01-02-01	5679
1.3133,体-活動-言語-会議・論議,1.3133-01-03-01	9755
1.3133,体-活動-言語-会議・論議,1.3133-01-03-01	9756
1.3133,体-活動-言語-会議・論議,1.3133-01-03-02	50335
1.3133,体-活動-言語-会議・論議,1.3133-01-03-03	17291
1.3133,体-活動-言語-会議・論議,1.3133-01-03-04	9189
1.3133,体-活動-言語-会議・論議,1.3133-01-04-01	13361
1.3133,体-活動-言語-会議・論議,1.3133-01-04-02	16089
1.3133,体-活動-言語-会議・論議,1.3133-01-04-03	16628
1.3133,体-活動-言語-会議・論議,1.3133-01-05-01	5747
1.3133,体-活動-言語-会議・論議,1.3133-01-05-02	31728
1.3133,体-活動-言語-会議・論議,1.3133-01-05-03	31756
1.3133,体-活動-言語-会議・論議,1.3133-01-05-04	20422
1.3133,体-活動-言語-会議・論議,1.3133-01-06-01	18267
1.3133,体-活動-言語-会議・論議,1.3133-01-06-02	66997
1.3133,体-活動-言語-会議・論議,1.3133-01-06-03	35050
1.3133,体-活動-言語-会議・論議,1.3133-01-07-01	23308
1.3133,体-活動-言語-会議・論議,1.3133-01-07-02	87914
1.3133,体-活動-言語-会議・論議,1.3133-01-07-03	37590
1.3133,体-活動-言語-会議・論議,1.3133-01-07-04	3211
1.3133,体-活動-言語-会議・論議,1.3133-01-08-02	95632
1.3133,体-活動-言語-会議・論議,1.3133-01-09-01	21854
1.3133,体-活動-言語-会議・論議,1.3133-01-09-02	25022
1.3133,体-活動-言語-会議・論議,1.3133-01-09-03	6262
1.3133,体-活動-言語-会議・論議,1.3133-01-10-01	14834
1.3133,体-活動-言語-会議・論議,1.3133-01-11-01	23371
1.3133,体-活動-言語-会議・論議,1.3133-01-12-01	39121
1.3133,体-活動-言語-会議・論議,1.3133-01-12-02	39120
1.3133,体-活動-言語-会議・論議,1.3133-01-12-03	27495
1.3133,体-活動-言語-会議・論議,1.3133-01-12-04	36613
1.3133,体-活動-言語-会議・論議,1.3133-01-13-01	21112
1.3133,体-活動-言語-会議・論議,1.3133-01-13-02	16758
1.3133,体-活動-言語-会議・論議,1.3133-02-01-01	6143
1.3133,体-活動-言語-会議・論議,1.3133-02-01-02	47558
1.3133,体-活動-言語-会議・論議,1.3133-02-01-03	57027
1.3133,体-活動-言語-会議・論議,1.3133-02-01-04	62143
1.3133,体-活動-言語-会議・論議,1.3133-02-01-05	193929
1.3133,体-活動-言語-会議・論議,1.3133-02-01-06	68400
1.3133,体-活動-言語-会議・論議,1.3133-02-01-07	25940
1.3133,体-活動-言語-会議・論議,1.3133-02-02-01	11180
1.3133,体-活動-言語-会議・論議,1.3133-02-03-01	20421
1.3133,体-活動-言語-会議・論議,1.3133-02-03-02	13677
1.3133,体-活動-言語-会議・論議,1.3133-02-03-03	22976
1.3133,体-活動-言語-会議・論議,1.3133-02-03-04	14543
1.3133,体-活動-言語-会議・論議,1.3133-03-01-02	32586
1.3133,体-活動-言語-会議・論議,1.3133-03-01-03	32586
1.3133,体-活動-言語-会議・論議,1.3133-03-01-04	24934
1.3133,体-活動-言語-会議・論議,1.3133-03-01-05	24956
1.3133,体-活動-言語-会議・論議,1.3133-03-01-07	29915
1.3133,体-活動-言語-会議・論議,1.3133-03-01-08	29915
1.3133,体-活動-言語-会議・論議,1.3133-03-02-01	27013
1.3133,体-活動-言語-会議・論議,1.3133-03-02-02	1709
1.3133,体-活動-言語-会議・論議,1.3133-03-03-01	18593
1.3133,体-活動-言語-会議・論議,1.3133-03-03-02	9780
1.3133,体-活動-言語-会議・論議,1.3133-03-04-01	24968
1.3133,体-活動-言語-会議・論議,1.3133-04-01-01	41039
1.3133,体-活動-言語-会議・論議,1.3133-04-01-02	25941
1.3133,体-活動-言語-会議・論議,1.3133-04-01-03	26180
1.3133,体-活動-言語-会議・論議,1.3133-04-01-04	9967
1.3133,体-活動-言語-会議・論議,1.3133-04-01-05	21965
1.3133,体-活動-言語-会議・論議,1.3133-04-01-06	13843
1.3133,体-活動-言語-会議・論議,1.3133-04-02-01	25540
1.3133,体-活動-言語-会議・論議,1.3133-04-03-01	21194
1.3133,体-活動-言語-会議・論議,1.3133-04-03-02	41053
1.3133,体-活動-言語-会議・論議,1.3133-04-04-01	41052
1.3133,体-活動-言語-会議・論議,1.3133-04-04-03	11537
1.3133,体-活動-言語-会議・論議,1.3133-04-04-04	11537
1.3133,体-活動-言語-会議・論議,1.3133-04-04-05	33251
1.3133,体-活動-言語-会議・論議,1.3133-04-04-06	33404
1.3133,体-活動-言語-会議・論議,1.3133-04-04-07	1806
1.3133,体-活動-言語-会議・論議,1.3133-05-01-01	12449
1.3133,体-活動-言語-会議・論議,1.3133-05-01-02	87915
1.3133,体-活動-言語-会議・論議,1.3133-05-01-03	1520
1.3133,体-活動-言語-会議・論議,1.3133-05-02-02	51948
1.3133,体-活動-言語-会議・論議,1.3133-05-02-03	51948
1.3133,体-活動-言語-会議・論議,1.3133-05-03-01	11279
1.3133,体-活動-言語-会議・論議,1.3133-06-01-02	4435
1.3133,体-活動-言語-会議・論議,1.3133-06-02-01	30474
1.3133,体-活動-言語-会議・論議,1.3133-06-02-02	30435
1.3133,体-活動-言語-会議・論議,1.3133-06-02-03	34277
1.3133,体-活動-言語-会議・論議,1.3133-06-03-01	41062
1.3133,体-活動-言語-会議・論議,1.3133-06-03-02	30618
1.3133,体-活動-言語-会議・論議,1.3133-06-03-03	193930
1.3133,体-活動-言語-会議・論議,1.3133-06-03-04	12363
1.3133,体-活動-言語-会議・論議,1.3133-06-03-05	12014
1.3133,体-活動-言語-会議・論議,1.3133-06-04-01	41061
1.3133,体-活動-言語-会議・論議,1.3133-06-04-02	41069
1.3133,体-活動-言語-会議・論議,1.3133-06-04-03	41065
1.3133,体-活動-言語-会議・論議,1.3133-06-04-04	41066
1.3133,体-活動-言語-会議・論議,1.3133-06-05-01	2197
1.3133,体-活動-言語-会議・論議,1.3133-06-05-02	37656
1.3133,体-活動-言語-会議・論議,1.3133-06-06-01	193931
1.3134,体-活動-言語-言論,1.3134-01-01-01	11772
1.3134,体-活動-言語-言論,1.3134-01-01-02	31785
1.3134,体-活動-言語-言論,1.3134-01-01-03	41037
1.3134,体-活動-言語-言論,1.3134-01-01-04	68417
1.3134,体-活動-言語-言論,1.3134-01-01-05	193932
1.3134,体-活動-言語-言論,1.3134-01-02-01	41053
1.3134,体-活動-言語-言論,1.3134-01-02-02	55101
1.3134,体-活動-言語-言論,1.3134-01-02-03	58352
1.3134,体-活動-言語-言論,1.3134-01-03-01	13843
1.3134,体-活動-言語-言論,1.3134-02-01-01	69819
1.3134,体-活動-言語-言論,1.3134-02-01-02	64991
1.3134,体-活動-言語-言論,1.3134-02-02-01	34284
1.3134,体-活動-言語-言論,1.3134-02-03-01	41066
1.3134,体-活動-言語-言論,1.3134-02-03-02	69815
1.3134,体-活動-言語-言論,1.3134-02-03-03	41069
1.3134,体-活動-言語-言論,1.3134-02-03-04	98595
1.3134,体-活動-言語-言論,1.3134-02-04-01	51793
1.3134,体-活動-言語-言論,1.3134-02-04-02	9396
1.3134,体-活動-言語-言論,1.3134-02-04-03	53604
1.3134,体-活動-言語-言論,1.3134-02-04-04	64044
1.3134,体-活動-言語-言論,1.3134-02-05-02	11537
1.3134,体-活動-言語-言論,1.3134-02-05-03	11537
1.3134,体-活動-言語-言論,1.3134-02-05-04	24441
1.3134,体-活動-言語-言論,1.3134-02-05-05	62875
1.3134,体-活動-言語-言論,1.3134-03-01-01	38688
1.3134,体-活動-言語-言論,1.3134-04-01-01	16313
1.3134,体-活動-言語-言論,1.3134-04-01-02	16308
1.3134,体-活動-言語-言論,1.3134-04-01-03	24985
1.3134,体-活動-言語-言論,1.3134-04-01-04	16787
1.3134,体-活動-言語-言論,1.3134-04-01-05	12106
1.3134,体-活動-言語-言論,1.3134-04-02-01	24968
1.3134,体-活動-言語-言論,1.3134-04-02-02	12716
1.3134,体-活動-言語-言論,1.3134-04-03-01	2633
1.3134,体-活動-言語-言論,1.3134-05-01-01	16338
1.3134,体-活動-言語-言論,1.3134-05-02-01	40046
1.3134,体-活動-言語-言論,1.3134-05-02-02	41056
1.3135,体-活動-言語-批評・弁解,1.3135-01-01-01	31719
1.3135,体-活動-言語-批評・弁解,1.3135-01-01-02	31634
1.3135,体-活動-言語-批評・弁解,1.3135-01-01-03	64566
1.3135,体-活動-言語-批評・弁解,1.3135-01-01-04	7965
1.3135,体-活動-言語-批評・弁解,1.3135-01-01-05	21154
1.3135,体-活動-言語-批評・弁解,1.3135-01-01-06	103980
1.3135,体-活動-言語-批評・弁解,1.3135-01-02-01	20628
1.3135,体-活動-言語-批評・弁解,1.3135-01-02-02	12339
1.3135,体-活動-言語-批評・弁解,1.3135-01-02-03	41067
1.3135,体-活動-言語-批評・弁解,1.3135-01-02-04	19572
1.3135,体-活動-言語-批評・弁解,1.3135-01-02-05	59584
1.3135,体-活動-言語-批評・弁解,1.3135-01-03-01	13036
1.3135,体-活動-言語-批評・弁解,1.3135-01-04-01	8117
1.3135,体-活動-言語-批評・弁解,1.3135-01-04-02	69634
1.3135,体-活動-言語-批評・弁解,1.3135-01-05-01	64564
1.3135,体-活動-言語-批評・弁解,1.3135-01-05-02	11527
1.3135,体-活動-言語-批評・弁解,1.3135-01-05-03	17050
1.3135,体-活動-言語-批評・弁解,1.3135-01-06-02	51934
1.3135,体-活動-言語-批評・弁解,1.3135-01-06-03	51957
1.3135,体-活動-言語-批評・弁解,1.3135-01-07-01	31774
1.3135,体-活動-言語-批評・弁解,1.3135-02-01-01	53406
1.3135,体-活動-言語-批評・弁解,1.3135-02-01-02	12338
1.3135,体-活動-言語-批評・弁解,1.3135-02-01-03	61652
1.3135,体-活動-言語-批評・弁解,1.3135-02-03-01	37630
1.3135,体-活動-言語-批評・弁解,1.3135-02-03-02	193933
1.3135,体-活動-言語-批評・弁解,1.3135-02-04-01	12564
1.3135,体-活動-言語-批評・弁解,1.3135-02-04-02	474
1.3135,体-活動-言語-批評・弁解,1.3135-02-04-03	40625
1.3135,体-活動-言語-批評・弁解,1.3135-02-04-04	65373
1.3135,体-活動-言語-批評・弁解,1.3135-02-04-05	46806
1.3135,体-活動-言語-批評・弁解,1.3135-02-04-06	41372
1.3135,体-活動-言語-批評・弁解,1.3135-03-01-01	31722
1.3135,体-活動-言語-批評・弁解,1.3135-04-01-01	31625
1.3135,体-活動-言語-批評・弁解,1.3135-04-01-02	31601
1.3135,体-活動-言語-批評・弁解,1.3135-04-01-03	26224
1.3135,体-活動-言語-批評・弁解,1.3135-04-01-04	52285
1.3135,体-活動-言語-批評・弁解,1.3135-04-01-05	15447
1.3135,体-活動-言語-批評・弁解,1.3135-04-01-06	44910
1.3135,体-活動-言語-批評・弁解,1.3135-04-01-07	97210
1.3135,体-活動-言語-批評・弁解,1.3135-04-01-08	31266
1.3135,体-活動-言語-批評・弁解,1.3135-04-02-01	9046
1.3135,体-活動-言語-批評・弁解,1.3135-04-02-02	61492
1.3135,体-活動-言語-批評・弁解,1.3135-04-02-03	31452
1.3135,体-活動-言語-批評・弁解,1.3135-04-02-04	12009
1.3135,体-活動-言語-批評・弁解,1.3135-04-03-01	28100
1.3135,体-活動-言語-批評・弁解,1.3135-04-03-02	37519
1.3135,体-活動-言語-批評・弁解,1.3135-04-03-03	37533
1.3135,体-活動-言語-批評・弁解,1.3135-04-03-04	38045
1.3135,体-活動-言語-批評・弁解,1.3135-05-01-01	10084
1.3135,体-活動-言語-批評・弁解,1.3135-05-01-02	7558
1.3135,体-活動-言語-批評・弁解,1.3135-06-01-01	10148
1.3135,体-活動-言語-批評・弁解,1.3135-06-01-02	10571
1.3135,体-活動-言語-批評・弁解,1.3135-06-01-03	1558
1.3135,体-活動-言語-批評・弁解,1.3135-06-01-04	37603
1.3135,体-活動-言語-批評・弁解,1.3135-06-02-01	68530
1.3135,体-活動-言語-批評・弁解,1.3135-06-02-02	1709
1.3135,体-活動-言語-批評・弁解,1.3135-06-03-01	63793
1.3135,体-活動-言語-批評・弁解,1.3135-06-03-02	11109
1.3135,体-活動-言語-批評・弁解,1.3135-06-03-03	38036
1.3135,体-活動-言語-批評・弁解,1.3135-06-03-04	12865
1.3135,体-活動-言語-批評・弁解,1.3135-06-04-01	41853
1.3135,体-活動-言語-批評・弁解,1.3135-07-01-01	31602
1.3135,体-活動-言語-批評・弁解,1.3135-07-01-02	235
1.3135,体-活動-言語-批評・弁解,1.3135-07-01-03	32413
1.3135,体-活動-言語-批評・弁解,1.3135-07-01-04	193935
1.3135,体-活動-言語-批評・弁解,1.3135-07-01-05	97557
1.3135,体-活動-言語-批評・弁解,1.3135-07-02-01	2527
1.3135,体-活動-言語-批評・弁解,1.3135-07-02-03	60651
1.3135,体-活動-言語-批評・弁解,1.3135-07-03-01	67936
1.3135,体-活動-言語-批評・弁解,1.3135-07-05-01	38248
1.3135,体-活動-言語-批評・弁解,1.3135-08-01-01	70428
1.3135,体-活動-言語-批評・弁解,1.3135-08-02-02	63500
1.3135,体-活動-言語-批評・弁解,1.3135-08-02-03	192710
1.3135,体-活動-言語-批評・弁解,1.3135-08-02-04	193936
1.3135,体-活動-言語-批評・弁解,1.3135-08-02-05	13551
1.3135,体-活動-言語-批評・弁解,1.3135-08-03-01	34249
1.3135,体-活動-言語-批評・弁解,1.3135-08-03-02	15896
1.3135,体-活動-言語-批評・弁解,1.3135-08-03-03	34281
1.3135,体-活動-言語-批評・弁解,1.3135-08-03-04	47630
1.3135,体-活動-言語-批評・弁解,1.3135-08-03-05	68308
1.3135,体-活動-言語-批評・弁解,1.3135-08-04-01	1565
1.3135,体-活動-言語-批評・弁解,1.3135-08-04-02	37606
1.3135,体-活動-言語-批評・弁解,1.3135-08-05-01	23072
1.3135,体-活動-言語-批評・弁解,1.3135-08-05-02	34257
1.3135,体-活動-言語-批評・弁解,1.3135-08-06-01	24295
1.3135,体-活動-言語-批評・弁解,1.3135-08-06-02	9321
1.3136,体-活動-言語-説明,1.3136-01-01-01	23746
1.3136,体-活動-言語-説明,1.3136-01-01-02	23818
1.3136,体-活動-言語-説明,1.3136-01-01-03	60429
1.3136,体-活動-言語-説明,1.3136-01-02-01	50623
1.3136,体-活動-言語-説明,1.3136-01-02-02	338177
1.3136,体-活動-言語-説明,1.3136-01-02-03	66830
1.3136,体-活動-言語-説明,1.3136-01-02-04	70467
1.3136,体-活動-言語-説明,1.3136-01-02-05	52323
1.3136,体-活動-言語-説明,1.3136-01-02-06	162345
